corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents,causal_text_w_pairs,num_rs
because,CHRG-110hhrg44900-1.ann,285,1,because_CHRG-110hhrg44900-1.ann_285_1,That will clearly take some time to consider and to get the legislation through.,That will clearly take <ARG0>some time</ARG0> to consider and to <ARG1>get the legislation through</ARG1>.,0,0,,1,,0
because,CHRG-110hhrg44900-1.ann,286,0,because_CHRG-110hhrg44900-1.ann_286_0,Even more pressing is--which is again a complex issue which will take time--is the issue of the resolution process and procedures for complex financial institutions that aren't federally insured.,Even more pressing is--which is again a complex issue <ARG1>which</ARG1> will take <ARG0>time</ARG0>--is the issue of the resolution process and procedures for complex financial institutions that aren't federally insured.,0,0,,1,,0
because,CHRG-110hhrg44900-1.ann,289,0,because_CHRG-110hhrg44900-1.ann_289_0,But that will take some time.,But <ARG0>that</ARG0> will take <ARG1>some time</ARG1>.,0,0,,1,,0
because,CHRG-110hhrg44900-1.ann,146,3,because_CHRG-110hhrg44900-1.ann_146_3,"If implemented, these recommendations eliminate regulatory competition that creates inefficiencies and can engender a race to the bottom.","If implemented, <ARG0>these recommendations</ARG0> eliminate <ARG1>regulatory competition that creates inefficiencies and can engender a race to the bottom</ARG1>.",1,0,,1,,0
because,CHRG-110hhrg44900-2.ann,1,0,because_CHRG-110hhrg44900-2.ann_1_0,There are many steps that could be taken at the regulatory and supervisory level to strengthen the oversight of banks and other financial institutions.,There are many steps <ARG1>that could be taken at the regulatory and supervisory level</ARG1> to <ARG0>strengthen the oversight of banks and other financial institutions</ARG0>.,1,1,,1,['There are many steps <ARG1>that could be taken at the regulatory and supervisory level</ARG1> to <ARG0>strengthen the oversight of banks and other financial institutions</ARG0>.'],1
because,CHRG-110hhrg44900-2.ann,6,0,because_CHRG-110hhrg44900-2.ann_6_0,So there are a number of things we can do to strengthen the oversight under existing statutes and to make sure that the infrastructure is working as well as possible.,So there are a number of things <ARG1>we can do</ARG1> to <ARG0>strengthen the oversight under existing statutes</ARG0> and to make sure that the infrastructure is working as well as possible.,1,1,,1,"['So there are a number of things <ARG1>we can do</ARG1> to <ARG0>strengthen the oversight under existing statutes</ARG0> and to make sure that the infrastructure is working as well as possible.', 'So there are a number of things <ARG1>we can do</ARG1> to strengthen the oversight under existing statutes and to <ARG0>make sure that the infrastructure is working as well as possible</ARG0>.', 'So there are a number of things <ARG0>we</ARG0> can do to strengthen the oversight under existing statutes and to make sure <ARG1>that the infrastructure is working as well as possible</ARG1>.']",3
because,CHRG-110hhrg44900-2.ann,7,0,because_CHRG-110hhrg44900-2.ann_7_0,"For example, I mentioned also the private-public cooperation that we are now having to strengthen the OTC derivatives infrastructure and the like.","For example, I mentioned also the private-public cooperation <ARG1>that we are now having</ARG1> to <ARG0>strengthen the OTC derivatives infrastructure and the like</ARG0>.",1,1,,1,"['For example, I mentioned also the private-public cooperation <ARG1>that we are now having</ARG1> to <ARG0>strengthen the OTC derivatives infrastructure and the like</ARG0>.']",1
because,CHRG-110hhrg44900-2.ann,13,0,because_CHRG-110hhrg44900-2.ann_13_0,"Mr. Bachus:  You know, one thing I have noticed, I know the President's Working Group, you know, as far back as say a year ago or I think as late as March, talked about the risk management practices of the investment banks as being faulty and that resulted in a lot of what we are seeing, market turmoil.","Mr. Bachus:  You know, one thing I have noticed, I know the President's Working Group, you know, as far back as say a year ago or I think as late as March, talked about the risk management practices of the investment banks as being faulty and <ARG0>that</ARG0> resulted in <ARG1>a lot of what we are seeing, market turmoil</ARG1>.",1,1,,1,"[""Mr. Bachus:  You know, one thing I have noticed, I know the President's Working Group, you know, as far back as say a year ago or I think as late as March, talked about the risk management practices of the investment banks as being faulty and <ARG0>that</ARG0> resulted in <ARG1>a lot of what we are seeing, market turmoil</ARG1>.""]",1
because,CHRG-110hhrg44900-2.ann,21,0,because_CHRG-110hhrg44900-2.ann_21_0,"We have encouraged, both of our organizations have encouraged financial institutions to recognize losses and to raise capital, because capital is available, and that is a much better alternative than shrinking their balance sheets and pulling back from the activities that are so necessary.","<ARG1>We have encouraged, both of our organizations have encouraged financial institutions to recognize losses and to raise capital</ARG1>, because <ARG0>capital is available, and that is a much better alternative than shrinking their balance sheets and pulling back from the activities that are so necessary</ARG0>.",1,1,,1,"['<ARG1>We have encouraged, both of our organizations have encouraged financial institutions to recognize losses and to raise capital</ARG1>, because <ARG0>capital is available, and that is a much better alternative than shrinking their balance sheets and pulling back from the activities that are so necessary</ARG0>.']",1
because,CHRG-110hhrg44900-2.ann,23,0,because_CHRG-110hhrg44900-2.ann_23_0,"Mr. Bernanke:  Congressman, our first objective is to make sure that these firms are safe and able to withstand the current stresses.","Mr. Bernanke:  Congressman, <ARG0>our</ARG0> first objective is to make sure <ARG1>that these firms are safe and able to withstand the current stresses</ARG1>.",1,1,,1,"['Mr. Bernanke:  Congressman, <ARG0>our</ARG0> first objective is to make sure <ARG1>that these firms are safe and able to withstand the current stresses</ARG1>.']",1
because,CHRG-110hhrg44900-2.ann,29,0,because_CHRG-110hhrg44900-2.ann_29_0,"But I think it's something that as we go forward, we will want to look at much harder to try to limit the regulatory impact on the procyclicality of credit.","But I think it's something <ARG1>that</ARG1> as we go forward, <ARG1>we will want to look at much harder</ARG1> to <ARG0>try to limit the regulatory impact on the procyclicality of credit</ARG0>.",1,1,,1,"[""But I think it's something <ARG1>that</ARG1> as we go forward, <ARG1>we will want to look at much harder</ARG1> to <ARG0>try to limit the regulatory impact on the procyclicality of credit</ARG0>.""]",1
because,CHRG-110hhrg44900-2.ann,34,0,because_CHRG-110hhrg44900-2.ann_34_0,We are currently looking at that in the hope that we will make a clearer statement about when private equity can come in and add capital to the banking system.,<ARG1>We are currently looking at that</ARG1> in the hope that <ARG0>we will make a clearer statement about when private equity can come in and add capital to the banking system</ARG0>.,1,1,,1,['<ARG1>We are currently looking at that</ARG1> in the hope that <ARG0>we will make a clearer statement about when private equity can come in and add capital to the banking system</ARG0>.'],1
because,CHRG-110hhrg44900-2.ann,40,0,because_CHRG-110hhrg44900-2.ann_40_0,And what occurs to me is that this gap we are talking about between now and when the new Congress convenes it could pass the emergency powers or extraordinary powers or change powers that are necessary to meet this crisis.,And what occurs to me is that this gap we are talking about between now and when the new Congress convenes it could pass the emergency powers or extraordinary powers or change powers <ARG0>that</ARG0> are necessary to <ARG1>meet this crisis</ARG1>.,1,1,,1,['And what occurs to me is that this gap we are talking about between now and when the new Congress convenes it could pass the emergency powers or extraordinary powers or change powers <ARG0>that</ARG0> are necessary to <ARG1>meet this crisis</ARG1>.'],1
because,CHRG-110hhrg44900-2.ann,74,0,because_CHRG-110hhrg44900-2.ann_74_0,"To the Chairman of the Federal Reserve and to Secretary Paulson, I would just like to thank them I think for what has been excellent work in very difficult circumstances, as well as the chairman and the ranking member of the committee.","To the Chairman of the Federal Reserve and to Secretary Paulson, <ARG1>I would just like to thank them</ARG1> I think for <ARG0>what has been excellent work in very difficult circumstances</ARG0>, as well as the chairman and the ranking member of the committee.",1,1,,1,"['To the Chairman of the Federal Reserve and to Secretary Paulson, <ARG1>I would just like to thank them</ARG1> I think for <ARG0>what has been excellent work in very difficult circumstances</ARG0>, as well as the chairman and the ranking member of the committee.']",1
because,CHRG-110hhrg44900-2.ann,87,0,because_CHRG-110hhrg44900-2.ann_87_0,"First of all, your committee has been out in front on this, but let's get the GSE reform legislation done, to have a strong, independent regulator that will inject confidence into those institutions and into the markets, and that's a very positive thing.","First of all, your committee has been out in front on this, but <ARG1>let's get the GSE reform legislation done</ARG1>, to <ARG0>have a strong, independent regulator that will inject confidence into those institutions and into the markets</ARG0>, and that's a very positive thing.",1,1,,1,"[""First of all, your committee has been out in front on this, but <ARG1>let's get the GSE reform legislation done</ARG1>, to <ARG0>have a strong, independent regulator that will inject confidence into those institutions and into the markets</ARG0>, and that's a very positive thing.""]",1
